,timestamp,elapsedtime,x,y,description,r1_focusedAttention,r2_focusedAttention,focusedAttention,r1_clearGoals,r2_clearGoals,clearGoals,r1_clearCutFeedback,r2_clearCutFeedback,clearCutFeedback,r1_pleasure,r2_pleasure,pleasure,allEngagement
48,28 Jul 2021 11:39:10am:792,516000,567,436,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,28 Jul 2021 11:39:13am:632,518900,492,441,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,28 Jul 2021 11:39:13am:854,519100,492,441,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,28 Jul 2021 11:39:14am:57,519300,492,441,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,28 Jul 2021 11:39:14am:265,519500,492,441,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,28 Jul 2021 11:39:14am:482,519700,492,441,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,28 Jul 2021 11:39:14am:714,520000,491,440,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,28 Jul 2021 11:39:14am:926,520200,491,440,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,28 Jul 2021 11:39:15am:142,520400,491,440,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,28 Jul 2021 11:39:15am:375,520600,491,440,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,28 Jul 2021 11:39:15am:887,521100,491,440,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,28 Jul 2021 11:39:18am:894,524100,432,453,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,28 Jul 2021 11:39:19am:494,524700,432,468,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,28 Jul 2021 11:39:19am:697,524900,433,469,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,28 Jul 2021 11:39:19am:904,525100,433,469,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,28 Jul 2021 11:39:20am:128,525400,433,469,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,28 Jul 2021 11:39:20am:335,525600,433,469,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,28 Jul 2021 11:39:20am:556,525800,433,469,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28 Jul 2021 11:39:20am:771,526000,433,469,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,28 Jul 2021 11:39:23am:89,528300,384,437,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28 Jul 2021 11:39:23am:301,528500,384,437,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28 Jul 2021 11:39:23am:522,528800,384,437,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,28 Jul 2021 11:39:23am:734,529000,384,437,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,28 Jul 2021 11:39:23am:950,529200,384,437,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,28 Jul 2021 11:39:24am:163,529400,384,436,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,28 Jul 2021 11:39:24am:360,529600,384,436,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,28 Jul 2021 11:39:24am:534,529800,384,432,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,28 Jul 2021 11:39:25am:100,530300,371,430,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,28 Jul 2021 11:39:26am:747,532000,338,449,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,28 Jul 2021 11:39:26am:964,532200,338,449,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,28 Jul 2021 11:39:27am:224,532500,338,449,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,28 Jul 2021 11:39:27am:436,532700,338,449,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,28 Jul 2021 11:39:27am:667,532900,338,449,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,28 Jul 2021 11:39:27am:873,533100,338,449,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,28 Jul 2021 11:39:28am:66,533300,338,449,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,28 Jul 2021 11:39:28am:299,533500,338,449,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,28 Jul 2021 11:39:28am:846,534100,338,449,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,28 Jul 2021 11:39:31am:733,537000,422,37,pitch tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,28 Jul 2021 11:39:35am:165,540400,759,455,bassclef block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,28 Jul 2021 11:39:35am:647,540900,758,455,bassclef start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,28 Jul 2021 11:39:37am:146,542400,749,462,bassclef end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,28 Jul 2021 11:39:37am:146,542400,749,462,connection made between fivefourbar and bassclef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,28 Jul 2021 11:39:39am:133,544400,311,29,time tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,28 Jul 2021 11:39:47am:200,552400,804,473,tempochanger block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,28 Jul 2021 11:39:47am:201,552400,804,473,tempochanger slider incremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,28 Jul 2021 11:39:47am:783,553000,811,454,tempochanger slider incremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,28 Jul 2021 11:39:49am:332,554600,823,438,tempochanger slider incremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,28 Jul 2021 11:39:49am:556,554800,823,438,tempochanger slider incremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,28 Jul 2021 11:39:49am:767,555000,823,438,tempochanger slider incremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,28 Jul 2021 11:39:49am:950,555200,823,438,tempochanger slider incremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,28 Jul 2021 11:39:50am:160,555400,823,438,tempochanger slider incremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,28 Jul 2021 11:39:50am:286,555500,823,436,tempochanger slider incremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,28 Jul 2021 11:39:51am:560,556800,734,486,bassclef start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,28 Jul 2021 11:39:52am:433,557700,770,474,bassclef end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,28 Jul 2021 11:39:52am:433,557700,770,474,connection made between fivefourbar and bassclef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,28 Jul 2021 11:39:52am:587,557800,747,481,tempochanger start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,28 Jul 2021 11:39:52am:714,558000,743,484,tempochanger end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,28 Jul 2021 11:39:52am:714,558000,743,484,connection made between fivefourbar and tempochanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,28 Jul 2021 11:39:54am:216,559500,702,540,bassclef start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,28 Jul 2021 11:39:55am:197,560400,806,451,bassclef end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,28 Jul 2021 11:39:55am:197,560400,806,451,connection made between tempochanger and bassclef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,28 Jul 2021 11:39:55am:241,560500,804,450,tempochanger start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,28 Jul 2021 11:39:55am:492,560700,806,447,tempochanger end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,28 Jul 2021 11:39:55am:493,560700,806,447,connection made between fivefourbar and tempochanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,28 Jul 2021 11:39:55am:493,560700,806,447,connection made between tempochanger and bassclef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,28 Jul 2021 11:39:58am:216,563500,933,465,temposetter block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,28 Jul 2021 11:39:58am:217,563500,933,465,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,28 Jul 2021 11:39:58am:612,563900,950,466,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,28 Jul 2021 11:39:58am:718,564000,950,466,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,28 Jul 2021 11:40:00am:37,565300,955,437,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,28 Jul 2021 11:40:00am:250,565500,954,436,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,28 Jul 2021 11:40:00am:442,565700,954,435,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,28 Jul 2021 11:40:00am:677,565900,953,434,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,28 Jul 2021 11:40:00am:914,566200,950,431,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,28 Jul 2021 11:40:01am:964,567200,857,496,bassclef start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,28 Jul 2021 11:40:02am:514,567800,887,494,bassclef end drag,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
124,28 Jul 2021 11:40:03am:876,569100,855,470,bassclef start drag,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
125,28 Jul 2021 11:40:05am:58,570300,825,474,bassclef end drag,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
126,28 Jul 2021 11:40:05am:58,570300,825,474,connection made between tempochanger and bassclef,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
127,28 Jul 2021 11:40:06am:123,571400,878,491,temposetter start drag,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
128,28 Jul 2021 11:40:07am:985,573200,935,490,temposetter end drag,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
129,28 Jul 2021 11:40:07am:985,573200,935,490,connection made between bassclef and temposetter,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
130,28 Jul 2021 11:40:09am:474,574700,46,44,play clicked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,28 Jul 2021 11:40:11am:976,577200,46,44,playing stoppped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,28 Jul 2021 11:40:15am:778,581000,695,495,tempochanger start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,28 Jul 2021 11:40:16am:422,581700,725,308,tempochanger end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,28 Jul 2021 11:40:16am:423,581700,725,308,connection made between tempochanger and bassclef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,28 Jul 2021 11:40:17am:232,582500,928,253,bassclef start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,28 Jul 2021 11:40:18am:111,583400,837,471,bassclef end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,28 Jul 2021 11:40:18am:111,583400,837,471,connection made between bassclef and temposetter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,28 Jul 2021 11:40:18am:112,583400,837,471,bassclef start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,28 Jul 2021 11:40:18am:334,583600,809,464,bassclef end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,28 Jul 2021 11:40:18am:334,583600,809,464,connection made between fivefourbar and bassclef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,28 Jul 2021 11:40:18am:335,583600,809,464,connection made between bassclef and temposetter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,28 Jul 2021 11:40:20am:622,585900,82,96,play clicked,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,28 Jul 2021 11:40:23am:124,588400,82,96,playing stoppped,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,28 Jul 2021 11:40:25am:20,590300,726,480,bassclef start drag,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,28 Jul 2021 11:40:26am:342,591600,74,586,bassclef end drag,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,28 Jul 2021 11:40:26am:342,591600,74,586,connection made between bassclef and temposetter,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,28 Jul 2021 11:40:26am:342,591600,74,586,bassclef was deleted,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,28 Jul 2021 11:40:27am:269,592500,211,469,glockenspiel start drag,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,28 Jul 2021 11:40:28am:847,594100,83,606,glockenspiel end drag,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,28 Jul 2021 11:40:28am:847,594100,83,606,connection made between glockenspiel and fivefourbar,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,28 Jul 2021 11:40:28am:848,594100,83,606,glockenspiel was deleted,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,28 Jul 2021 11:40:30am:794,596000,166,26,basic tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,28 Jul 2021 11:40:33am:510,598800,424,43,pitch tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,28 Jul 2021 11:40:36am:956,602200,242,28,instrument tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
155,28 Jul 2021 11:40:40am:758,606000,151,361,trumpet block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
156,28 Jul 2021 11:40:42am:183,607400,718,302,tempochanger start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
