,timestamp,elapsedtime,x,y,description,r1_focusedAttention,r2_focusedAttention,focusedAttention,r1_clearGoals,r2_clearGoals,clearGoals,r1_clearCutFeedback,r2_clearCutFeedback,clearCutFeedback,r1_pleasure,r2_pleasure,pleasure,allEngagement
22,29 Jun 2021 4:10:10pm:55,457500,39,663,startrepeat was deleted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,29 Jun 2021 4:10:11pm:389,458800,248,45,instrument tab selected,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,29 Jun 2021 4:10:16pm:668,464100,522,402,viola block added,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,29 Jun 2021 4:10:17pm:193,464600,528,397,viola start drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,29 Jun 2021 4:10:19pm:715,467100,553,392,viola end drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,29 Jun 2021 4:10:20pm:74,467500,553,392,viola start drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,29 Jun 2021 4:10:21pm:818,469200,281,384,viola end drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,29 Jun 2021 4:10:21pm:819,469200,281,384,connection made between viola and twofourbar,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,29 Jun 2021 4:10:23pm:244,470600,74,68,play clicked,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,29 Jun 2021 4:10:24pm:245,471600,239,178,playing stoppped,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,29 Jun 2021 4:10:27pm:246,474600,631,469,glockenspiel block added,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,29 Jun 2021 4:10:27pm:939,475300,280,384,viola start drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,29 Jun 2021 4:10:29pm:636,477000,453,387,viola end drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,29 Jun 2021 4:10:29pm:636,477000,453,387,connection made between viola and twofourbar,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,29 Jun 2021 4:10:30pm:106,477500,308,386,piano start drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,29 Jun 2021 4:10:30pm:994,478400,142,570,piano end drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,29 Jun 2021 4:10:30pm:995,478400,142,570,piano was deleted,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,29 Jun 2021 4:10:31pm:695,479100,413,423,viola start drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,29 Jun 2021 4:10:32pm:156,479600,366,406,viola end drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,29 Jun 2021 4:10:32pm:156,479600,366,406,connection made between viola and twofourbar,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,29 Jun 2021 4:10:32pm:741,480100,613,510,glockenspiel start drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,29 Jun 2021 4:10:33pm:909,481300,385,418,glockenspiel end drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,29 Jun 2021 4:10:33pm:910,481300,385,418,connection made between glockenspiel and twofourbar,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,29 Jun 2021 4:10:35pm:78,482500,93,88,play clicked,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,29 Jun 2021 4:10:36pm:81,483500,213,145,playing stoppped,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,29 Jun 2021 4:10:40pm:881,488300,898,594,pad block added,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,29 Jun 2021 4:10:41pm:528,488900,390,400,glockenspiel start drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,29 Jun 2021 4:10:42pm:429,489800,366,511,glockenspiel end drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,29 Jun 2021 4:10:42pm:429,489800,366,511,connection made between glockenspiel and twofourbar,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,29 Jun 2021 4:10:42pm:866,490300,370,373,viola start drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,29 Jun 2021 4:10:43pm:836,491200,71,621,viola end drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,29 Jun 2021 4:10:43pm:836,491200,71,621,viola was deleted,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,29 Jun 2021 4:10:44pm:368,491800,322,491,glockenspiel start drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,29 Jun 2021 4:10:44pm:809,492200,375,443,glockenspiel end drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,29 Jun 2021 4:10:44pm:810,492200,375,443,connection made between glockenspiel and twofourbar,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,29 Jun 2021 4:10:46pm:553,494000,924,592,pad start drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58,29 Jun 2021 4:10:47pm:936,495300,482,452,pad end drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,29 Jun 2021 4:10:48pm:857,496300,479,474,pad start drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,29 Jun 2021 4:10:50pm:191,497600,458,459,pad end drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,29 Jun 2021 4:10:50pm:191,497600,458,459,connection made between pad and twofourbar,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62,29 Jun 2021 4:10:51pm:847,499200,91,104,play clicked,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,29 Jun 2021 4:10:52pm:849,500200,389,405,playing stoppped,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64,29 Jun 2021 4:10:54pm:192,501600,380,35,dynamics tab selected,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,29 Jun 2021 4:10:57pm:987,505400,686,436,dynamicschanger block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29 Jun 2021 4:10:57pm:987,505400,686,436,dynamicschanger slider incremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,29 Jun 2021 4:11:02pm:64,509500,644,443,dynamicschanger start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,29 Jun 2021 4:11:02pm:532,509900,654,452,dynamicschanger end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,29 Jun 2021 4:11:04pm:62,511500,631,442,dynamicschanger start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,29 Jun 2021 4:11:05pm:252,512700,669,444,dynamicschanger end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,29 Jun 2021 4:11:05pm:253,512700,669,444,connection made between twofourbar and dynamicschanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,29 Jun 2021 4:11:06pm:871,514300,107,72,play clicked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,29 Jun 2021 4:11:07pm:875,515300,567,345,playing stoppped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,29 Jun 2021 4:11:10pm:732,518100,659,448,dynamicschanger start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,29 Jun 2021 4:11:12pm:180,519600,3,622,dynamicschanger end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,29 Jun 2021 4:11:12pm:180,519600,3,622,dynamicschanger was deleted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,29 Jun 2021 4:11:13pm:827,521200,181,37,basic tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,29 Jun 2021 4:11:16pm:763,524200,689,443,fivefourbar block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,29 Jun 2021 4:11:18pm:970,526400,538,423,note picker plus selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,29 Jun 2021 4:11:20pm:719,528100,608,376,added a crotchet note,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,29 Jun 2021 4:11:22pm:909,530300,494,454,fivefourbar start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,29 Jun 2021 4:11:24pm:467,531900,680,452,fivefourbar end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,29 Jun 2021 4:11:24pm:467,531900,680,452,connection made between twofourbar and fivefourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,29 Jun 2021 4:11:25pm:612,533000,1048,451,fivefourbar start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,29 Jun 2021 4:11:27pm:110,534500,1052,449,fivefourbar end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,29 Jun 2021 4:11:27pm:111,534500,1052,449,connection made between twofourbar and fivefourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,29 Jun 2021 4:11:28pm:798,536200,45,95,play clicked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,29 Jun 2021 4:11:32pm:299,539700,358,22,playing stoppped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,29 Jun 2021 4:11:34pm:3,541400,308,35,time tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,29 Jun 2021 4:11:38pm:160,545600,1084,448,temposetter block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,29 Jun 2021 4:11:38pm:161,545600,1084,448,temposetter slider incremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,29 Jun 2021 4:11:41pm:671,549100,1034,462,temposetter start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,29 Jun 2021 4:11:43pm:149,550500,1096,451,temposetter end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,29 Jun 2021 4:11:43pm:149,550500,1096,451,connection made between fivefourbar and temposetter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,29 Jun 2021 4:11:43pm:832,551200,1031,454,fivefourbar start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,29 Jun 2021 4:11:45pm:530,552900,1032,456,fivefourbar end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,29 Jun 2021 4:11:45pm:530,552900,1032,456,connection made between twofourbar and fivefourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,29 Jun 2021 4:11:45pm:531,552900,1032,456,connection made between fivefourbar and temposetter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,29 Jun 2021 4:11:46pm:658,554100,454,452,pad start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,29 Jun 2021 4:11:49pm:857,557300,97,416,pad end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,29 Jun 2021 4:11:49pm:858,557300,97,416,connection made between pad and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,29 Jun 2021 4:11:50pm:580,558000,412,479,glockenspiel start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,29 Jun 2021 4:11:51pm:820,559200,55,646,glockenspiel end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,29 Jun 2021 4:11:51pm:821,559200,55,646,glockenspiel was deleted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,29 Jun 2021 4:11:52pm:583,560000,36,452,pad start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,29 Jun 2021 4:11:53pm:643,561000,8,446,pad end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,29 Jun 2021 4:11:53pm:643,561000,8,446,connection made between pad and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,29 Jun 2021 4:12:00pm:788,568200,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,29 Jun 2021 4:12:00pm:988,568400,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,29 Jun 2021 4:12:01pm:188,568600,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,29 Jun 2021 4:12:01pm:404,568800,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,29 Jun 2021 4:12:01pm:604,569000,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,29 Jun 2021 4:12:01pm:796,569200,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,29 Jun 2021 4:12:01pm:996,569400,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,29 Jun 2021 4:12:02pm:180,569600,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,29 Jun 2021 4:12:02pm:370,569800,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,29 Jun 2021 4:12:02pm:529,569900,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,29 Jun 2021 4:12:02pm:712,570100,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,29 Jun 2021 4:12:02pm:871,570300,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,29 Jun 2021 4:12:03pm:84,570500,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,29 Jun 2021 4:12:03pm:236,570600,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,29 Jun 2021 4:12:03pm:421,570800,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,29 Jun 2021 4:12:03pm:611,571000,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,29 Jun 2021 4:12:03pm:793,571200,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,29 Jun 2021 4:12:03pm:979,571400,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,29 Jun 2021 4:12:04pm:157,571600,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,29 Jun 2021 4:12:04pm:339,571700,796,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,29 Jun 2021 4:12:04pm:552,572000,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,29 Jun 2021 4:12:04pm:738,572100,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,29 Jun 2021 4:12:04pm:907,572300,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,29 Jun 2021 4:12:05pm:110,572500,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,29 Jun 2021 4:12:05pm:327,572700,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,29 Jun 2021 4:12:05pm:508,572900,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,29 Jun 2021 4:12:05pm:872,573300,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,29 Jun 2021 4:12:05pm:970,573400,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,29 Jun 2021 4:12:06pm:72,573500,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,29 Jun 2021 4:12:06pm:178,573600,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,29 Jun 2021 4:12:06pm:274,573700,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,29 Jun 2021 4:12:06pm:289,573700,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,29 Jun 2021 4:12:06pm:694,574100,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,29 Jun 2021 4:12:06pm:717,574100,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,29 Jun 2021 4:12:06pm:916,574300,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,29 Jun 2021 4:12:07pm:117,574500,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,29 Jun 2021 4:12:07pm:334,574700,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,29 Jun 2021 4:12:07pm:547,574900,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,29 Jun 2021 4:12:07pm:757,575200,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,29 Jun 2021 4:12:07pm:979,575400,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,29 Jun 2021 4:12:08pm:194,575600,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,29 Jun 2021 4:12:08pm:450,575900,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,29 Jun 2021 4:12:08pm:667,576100,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,29 Jun 2021 4:12:08pm:914,576300,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,29 Jun 2021 4:12:09pm:143,576500,790,401,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
