,timestamp,elapsedtime, x, y,description,r1_focusedAttention,r2_focusedAttention,focusedAttention,r1_clearGoals,r2_clearGoals,clearGoals,r1_clearCutFeedback,r2_clearCutFeedback,clearCutFeedback,r1_pleasure,r2_pleasure,pleasure,allEngagement
18,23 Jun 2021 2:45:12pm:756,510200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,23 Jun 2021 2:45:12pm:857,510300,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,23 Jun 2021 2:45:12pm:958,510400,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,23 Jun 2021 2:45:13pm:58,510500,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,23 Jun 2021 2:45:13pm:158,510600,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23 Jun 2021 2:45:13pm:219,510600,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,23 Jun 2021 2:45:14pm:132,511500,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,23 Jun 2021 2:45:14pm:334,511700,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,23 Jun 2021 2:45:14pm:569,512000,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,23 Jun 2021 2:45:14pm:783,512200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,23 Jun 2021 2:45:15pm:24,512400,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,23 Jun 2021 2:45:15pm:271,512700,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,23 Jun 2021 2:45:15pm:569,513000,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,23 Jun 2021 2:45:15pm:819,513200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,23 Jun 2021 2:45:16pm:124,513500,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,23 Jun 2021 2:45:16pm:419,513800,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,23 Jun 2021 2:45:16pm:773,514200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,23 Jun 2021 2:45:16pm:875,514300,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,23 Jun 2021 2:45:16pm:975,514400,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,23 Jun 2021 2:45:17pm:74,514500,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,23 Jun 2021 2:45:17pm:173,514600,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,23 Jun 2021 2:45:17pm:272,514700,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,23 Jun 2021 2:45:17pm:371,514800,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,23 Jun 2021 2:45:17pm:469,514900,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,23 Jun 2021 2:45:17pm:565,515000,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,23 Jun 2021 2:45:17pm:661,515100,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,23 Jun 2021 2:45:17pm:755,515200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,23 Jun 2021 2:45:17pm:849,515200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,23 Jun 2021 2:45:17pm:941,515300,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,23 Jun 2021 2:45:18pm:33,515400,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,23 Jun 2021 2:45:18pm:120,515500,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,23 Jun 2021 2:45:18pm:210,515600,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,23 Jun 2021 2:45:18pm:296,515700,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,23 Jun 2021 2:45:18pm:383,515800,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,23 Jun 2021 2:45:18pm:467,515900,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,23 Jun 2021 2:45:18pm:552,515900,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,23 Jun 2021 2:45:18pm:628,516000,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,23 Jun 2021 2:45:18pm:705,516100,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,23 Jun 2021 2:45:18pm:784,516200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,23 Jun 2021 2:45:18pm:858,516300,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,23 Jun 2021 2:45:18pm:934,516300,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,23 Jun 2021 2:45:19pm:4,516400,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,23 Jun 2021 2:45:19pm:75,516500,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,23 Jun 2021 2:45:19pm:144,516500,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,23 Jun 2021 2:45:19pm:210,516600,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,23 Jun 2021 2:45:19pm:274,516700,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,23 Jun 2021 2:45:19pm:339,516700,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,23 Jun 2021 2:45:19pm:401,516800,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,23 Jun 2021 2:45:19pm:457,516900,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,23 Jun 2021 2:45:19pm:514,516900,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,23 Jun 2021 2:45:19pm:571,517000,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,23 Jun 2021 2:45:19pm:625,517000,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,23 Jun 2021 2:45:19pm:680,517100,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,23 Jun 2021 2:45:19pm:730,517100,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,23 Jun 2021 2:45:19pm:779,517200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,23 Jun 2021 2:45:19pm:826,517200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,23 Jun 2021 2:45:19pm:873,517300,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,23 Jun 2021 2:45:19pm:921,517300,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,23 Jun 2021 2:45:19pm:962,517400,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,23 Jun 2021 2:45:20pm:4,517400,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,23 Jun 2021 2:45:20pm:45,517400,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,23 Jun 2021 2:45:20pm:84,517500,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,23 Jun 2021 2:45:20pm:120,517500,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,23 Jun 2021 2:45:20pm:156,517600,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,23 Jun 2021 2:45:20pm:192,517600,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,23 Jun 2021 2:45:20pm:223,517600,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,23 Jun 2021 2:45:20pm:255,517600,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,23 Jun 2021 2:45:20pm:287,517700,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,23 Jun 2021 2:45:20pm:318,517700,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,23 Jun 2021 2:45:20pm:345,517700,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,23 Jun 2021 2:45:20pm:373,517800,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,23 Jun 2021 2:45:20pm:401,517800,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,23 Jun 2021 2:45:20pm:425,517800,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,23 Jun 2021 2:45:20pm:452,517800,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,23 Jun 2021 2:45:20pm:476,517900,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,23 Jun 2021 2:45:20pm:496,517900,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,23 Jun 2021 2:45:20pm:518,517900,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,23 Jun 2021 2:45:20pm:540,517900,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,23 Jun 2021 2:45:20pm:561,518000,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,23 Jun 2021 2:45:20pm:582,518000,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,23 Jun 2021 2:45:20pm:603,518000,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,23 Jun 2021 2:45:20pm:623,518000,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,23 Jun 2021 2:45:20pm:644,518000,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,23 Jun 2021 2:45:20pm:664,518100,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,23 Jun 2021 2:45:20pm:685,518100,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,23 Jun 2021 2:45:20pm:705,518100,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,23 Jun 2021 2:45:20pm:726,518100,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,23 Jun 2021 2:45:20pm:747,518100,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,23 Jun 2021 2:45:20pm:769,518200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,23 Jun 2021 2:45:20pm:789,518200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,23 Jun 2021 2:45:20pm:810,518200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,23 Jun 2021 2:45:20pm:831,518200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,23 Jun 2021 2:45:20pm:852,518200,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,23 Jun 2021 2:45:20pm:871,518300,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,23 Jun 2021 2:45:20pm:891,518300,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,23 Jun 2021 2:45:20pm:912,518300,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,23 Jun 2021 2:45:20pm:938,518300,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,23 Jun 2021 2:45:20pm:956,518400,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,23 Jun 2021 2:45:20pm:976,518400,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,23 Jun 2021 2:45:20pm:980,518400,1978,1012,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,23 Jun 2021 2:45:26pm:419,523800,2095,1177,tempochanger block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,23 Jun 2021 2:45:26pm:442,523800,2093,1174,tempochanger slider incremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,23 Jun 2021 2:45:28pm:783,526200,2133,1009,endrepeat start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,23 Jun 2021 2:45:29pm:319,526700,2486,1070,endrepeat end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,23 Jun 2021 2:45:31pm:121,528500,2152,1186,tempochanger start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,23 Jun 2021 2:45:32pm:233,529600,2130,1033,tempochanger end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,23 Jun 2021 2:45:32pm:233,529600,2130,1032,connection made between temposetter and tempochanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,23 Jun 2021 2:45:33pm:173,530600,1843,1021,trumpet start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,23 Jun 2021 2:45:33pm:319,530700,1843,1021,trumpet end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,23 Jun 2021 2:45:33pm:319,530700,1843,1021,connection made between trumpet and temposetter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,23 Jun 2021 2:45:38pm:823,536200,1988,1017,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,23 Jun 2021 2:45:39pm:970,537400,1983,986,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,23 Jun 2021 2:45:40pm:225,537600,1983,986,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,23 Jun 2021 2:45:40pm:421,537800,1983,986,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,23 Jun 2021 2:45:40pm:621,538000,1983,986,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,23 Jun 2021 2:45:40pm:973,538400,1983,986,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,23 Jun 2021 2:45:41pm:432,538800,1983,986,temposetter slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,23 Jun 2021 2:45:44pm:879,542300,2491,1067,endrepeat start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,23 Jun 2021 2:45:46pm:69,543500,2239,1006,endrepeat end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,23 Jun 2021 2:45:46pm:69,543500,2239,1006,connection made between tempochanger and endrepeat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,23 Jun 2021 2:45:54pm:719,552100,2091,985,tempochanger slider incremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,23 Jun 2021 2:45:58pm:124,555500,2100,1018,tempochanger slider decremented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,23 Jun 2021 2:46:00pm:470,557900,1297,483,play clicked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,23 Jun 2021 2:46:00pm:486,557900,1297,483,playing stoppped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,23 Jun 2021 2:46:02pm:22,559400,1307,490,play clicked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,23 Jun 2021 2:46:02pm:37,559400,1307,490,playing stoppped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,23 Jun 2021 2:46:02pm:822,560200,1307,490,play clicked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,23 Jun 2021 2:46:02pm:838,560200,1307,490,playing stoppped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,23 Jun 2021 2:46:03pm:372,560800,1307,490,play clicked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,23 Jun 2021 2:46:03pm:383,560800,1307,490,playing stoppped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,23 Jun 2021 2:46:07pm:971,565400,1503,388,instrument tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,23 Jun 2021 2:46:09pm:671,567100,1425,388,basic tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
