,timestamp,elapsedtime,x,y,description,r1_focusedAttention,r2_focusedAttention,focusedAttention,r1_clearGoals,r2_clearGoals,clearGoals,r1_clearCutFeedback,r2_clearCutFeedback,clearCutFeedback,r1_pleasure,r2_pleasure,pleasure,allEngagement
43,28 Jun 2021 4:13:27pm:128,477300,658,331,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,28 Jun 2021 4:13:27pm:625,477800,658,331,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,28 Jun 2021 4:13:29pm:162,479300,658,331,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,28 Jun 2021 4:13:29pm:404,479600,658,331,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,28 Jun 2021 4:13:29pm:920,480100,658,331,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,28 Jun 2021 4:13:32pm:839,483000,92,87,play clicked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,28 Jun 2021 4:13:34pm:844,485000,92,87,playing stoppped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,28 Jun 2021 4:13:38pm:651,488800,658,284,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,28 Jun 2021 4:13:39pm:133,489300,658,284,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,28 Jun 2021 4:13:39pm:327,489500,658,284,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,28 Jun 2021 4:13:39pm:518,489700,658,284,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,28 Jun 2021 4:13:40pm:714,490900,656,316,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,28 Jun 2021 4:13:43pm:968,494200,828,315,twofourbar block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,28 Jun 2021 4:13:45pm:37,495200,757,332,twofourbar start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,28 Jun 2021 4:13:45pm:815,496000,714,316,twofourbar end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,28 Jun 2021 4:13:45pm:815,496000,714,316,connection made between twofourbar and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,28 Jun 2021 4:13:47pm:761,497900,734,292,note picker plus selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,28 Jun 2021 4:13:49pm:696,499900,782,348,added a crotchet note,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,28 Jun 2021 4:13:52pm:194,502400,46,69,play clicked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,28 Jun 2021 4:13:55pm:195,505400,170,147,playing stoppped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,28 Jun 2021 4:14:02pm:419,512600,783,300,note picker plus selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,28 Jun 2021 4:14:04pm:372,514600,748,335,added a crotchet note,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,28 Jun 2021 4:14:12pm:406,522600,785,336,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28 Jun 2021 4:14:15pm:503,525700,762,347,twofourbar start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,28 Jun 2021 4:14:16pm:640,526800,0,750,twofourbar end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28 Jun 2021 4:14:16pm:640,526800,0,750,twofourbar was deleted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28 Jun 2021 4:14:19pm:280,529500,704,336,twofourbar block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,28 Jun 2021 4:14:21pm:965,532100,766,286,twofourbar start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,28 Jun 2021 4:14:23pm:78,533300,826,266,twofourbar end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,28 Jun 2021 4:14:23pm:79,533300,826,266,connection made between twofourbar and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,28 Jun 2021 4:14:24pm:410,534600,735,280,note picker plus selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,28 Jun 2021 4:14:25pm:878,536100,776,332,added a crotchet note,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,28 Jun 2021 4:14:27pm:269,537500,790,290,note picker plus selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,28 Jun 2021 4:14:29pm:491,539700,743,334,added a quaver note,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,28 Jun 2021 4:14:31pm:798,542000,787,285,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,28 Jun 2021 4:14:32pm:51,542200,787,285,note moved up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,28 Jun 2021 4:14:32pm:317,542500,787,285,note moved up,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,28 Jun 2021 4:14:33pm:179,543400,794,277,note moved up,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,28 Jun 2021 4:14:33pm:802,544000,794,277,note moved up,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,28 Jun 2021 4:14:34pm:327,544500,794,277,note moved up,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,28 Jun 2021 4:14:41pm:849,552000,824,296,note picker plus selected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,28 Jun 2021 4:14:42pm:946,553100,785,310,added a quaver note,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,28 Jun 2021 4:14:44pm:938,555100,812,328,note moved down,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,28 Jun 2021 4:14:45pm:162,555300,812,328,note moved down,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,28 Jun 2021 4:14:45pm:566,555800,812,328,note moved down,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,28 Jun 2021 4:14:45pm:782,556000,812,328,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,28 Jun 2021 4:14:46pm:123,556300,812,328,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,28 Jun 2021 4:14:46pm:897,557100,824,333,note moved down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,28 Jun 2021 4:14:48pm:482,558700,28,76,play clicked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,28 Jun 2021 4:14:51pm:489,561700,28,76,playing stoppped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,28 Jun 2021 4:14:53pm:567,563800,336,39,time tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,28 Jun 2021 4:14:55pm:912,566100,881,319,endrepeat block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,28 Jun 2021 4:14:56pm:934,567100,834,335,endrepeat start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,28 Jun 2021 4:14:57pm:889,568100,878,319,endrepeat end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,28 Jun 2021 4:14:57pm:889,568100,878,319,connection made between twofourbar and endrepeat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,28 Jun 2021 4:15:01pm:689,571900,434,45,pitch tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,28 Jun 2021 4:15:03pm:571,573800,391,32,dynamics tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,28 Jun 2021 4:15:04pm:870,575100,328,34,time tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,28 Jun 2021 4:15:05pm:606,575800,263,38,instrument tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,28 Jun 2021 4:15:13pm:563,583700,254,441,cello block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,28 Jun 2021 4:15:14pm:126,584300,260,449,cello start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,28 Jun 2021 4:15:15pm:453,585600,318,415,cello end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,28 Jun 2021 4:15:15pm:944,586100,318,415,cello start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,28 Jun 2021 4:15:16pm:424,586600,316,415,cello end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,28 Jun 2021 4:15:18pm:71,588300,186,32,basic tab selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,28 Jun 2021 4:15:24pm:251,594400,404,362,twofourbar block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,28 Jun 2021 4:15:26pm:161,596300,465,398,twofourbar start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,28 Jun 2021 4:15:27pm:259,597400,508,445,twofourbar end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,28 Jun 2021 4:15:27pm:259,597400,508,445,connection made between cello and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,28 Jun 2021 4:15:28pm:683,598900,410,392,note picker plus selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,28 Jun 2021 4:15:30pm:236,600400,434,418,added a minim note,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
114,28 Jun 2021 4:15:33pm:71,603300,490,424,note moved down,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,28 Jun 2021 4:15:33pm:259,603400,490,424,note moved down,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
116,28 Jun 2021 4:15:34pm:197,604400,490,424,note moved down,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117,28 Jun 2021 4:15:38pm:958,609100,597,404,twofourbar block added,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
118,28 Jun 2021 4:15:41pm:128,611300,672,435,twofourbar start drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119,28 Jun 2021 4:15:41pm:971,612200,704,439,twofourbar end drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120,28 Jun 2021 4:15:41pm:971,612200,704,439,connection made between twofourbar and twofourbar,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121,28 Jun 2021 4:15:43pm:214,613400,575,376,note picker plus selected,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
122,28 Jun 2021 4:15:45pm:311,615500,614,407,added a minim note,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
123,28 Jun 2021 4:15:47pm:783,618000,605,416,note moved down,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
124,28 Jun 2021 4:15:48pm:486,618700,602,416,note moved down,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,28 Jun 2021 4:15:49pm:93,619300,598,391,note moved up,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
126,28 Jun 2021 4:15:53pm:505,623700,124,59,play clicked,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
127,28 Jun 2021 4:15:59pm:519,629700,375,146,playing stoppped,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128,28 Jun 2021 4:16:08pm:134,638300,684,357,twofourbar block added,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
129,28 Jun 2021 4:16:10pm:289,640500,753,394,twofourbar start drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
130,28 Jun 2021 4:16:11pm:335,641500,853,449,twofourbar end drag,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131,28 Jun 2021 4:16:11pm:336,641500,853,449,connection made between twofourbar and twofourbar,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,28 Jun 2021 4:16:12pm:506,642700,741,384,note picker plus selected,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
133,28 Jun 2021 4:16:13pm:768,644000,775,413,added a minim note,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
134,28 Jun 2021 4:16:14pm:758,644900,794,425,note moved down,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
135,28 Jun 2021 4:16:15pm:186,645400,794,425,note moved down,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
136,28 Jun 2021 4:16:17pm:437,647600,273,37,instrument tab selected,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
137,28 Jun 2021 4:16:21pm:943,652100,292,384,cello start drag,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
138,28 Jun 2021 4:16:22pm:932,653100,296,381,cello end drag,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
139,28 Jun 2021 4:16:22pm:933,653100,296,381,connection made between cello and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
140,28 Jun 2021 4:16:22pm:933,653100,296,381,connection made between cello and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
141,28 Jun 2021 4:16:28pm:259,658400,378,428,twofourbar start drag,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
142,28 Jun 2021 4:16:30pm:218,660400,304,556,twofourbar end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,28 Jun 2021 4:16:31pm:184,661400,368,440,cello start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,28 Jun 2021 4:16:32pm:338,662500,336,442,cello end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,28 Jun 2021 4:16:33pm:238,663400,370,435,twofourbar start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,28 Jun 2021 4:16:34pm:450,664600,375,348,twofourbar end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,28 Jun 2021 4:16:34pm:450,664600,375,348,connection made between twofourbar and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,28 Jun 2021 4:16:34pm:450,664600,375,348,connection made between piano and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,28 Jun 2021 4:16:35pm:540,665700,315,422,cello start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,28 Jun 2021 4:16:36pm:145,666300,344,460,cello end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,28 Jun 2021 4:16:36pm:949,667100,307,508,twofourbar start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,28 Jun 2021 4:16:37pm:680,667900,384,436,twofourbar end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,28 Jun 2021 4:16:37pm:680,667900,384,436,connection made between twofourbar and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,28 Jun 2021 4:16:37pm:681,667900,384,436,connection made between cello and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,28 Jun 2021 4:16:39pm:599,669800,379,423,twofourbar start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
